[this.name:金萨岛伊斯兰风情餐吧天钥桥路店],[this.address:徐汇区天钥桥路333号腾飞大厦218室(近南丹东路)],[this.telephone:021-64260901  ],[this.averageCost:71],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:96%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:14 CST 2013],[this.tags:[拌面, 羊肉串, 大盘鸡, 酸奶, 风味羊排]],[this.teses:null]
[this.name:西贝西北菜金桥店],[this.address:浦东新区张杨路3611弄金桥国际商业广场1座4层(金桥路口)],[this.telephone:021-58752999  ],[this.averageCost:70],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:84%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:12 CST 2013],[this.tags:[烤羊棒, 酸奶, 羊排, 莜面, 莜面鱼鱼, 豆腐]],[this.teses:null]
[this.name:耶里夏丽新疆餐厅天山店],[this.address:长宁区天山路655号(近芙蓉江路)],[this.telephone:021-62748367  ],[this.averageCost:45],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:15 CST 2013],[this.tags:[烤羊腿, 羊肉炒饭, 羊肉串, 羊肉薄饼]],[this.teses:null]
[this.name:东来顺饭庄石门二路店],[this.address:静安区石门二路215号(近新闸路)],[this.telephone:021-52287877  ],[this.averageCost:65],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:95%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:12 CST 2013],[this.tags:[羊肉, 火锅, 酸梅汤, 冰糖葫芦, 东来顺羊肉]],[this.teses:null]
[this.name:西贝西北菜东方路店],[this.address:浦东新区东方路1535号(浦建路口)],[this.telephone:021-58752999  ],[this.averageCost:80],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:13 CST 2013],[this.tags:[羊肉, 羊棒, 羊排不错, 西贝面筋, 苦荞茶]],[this.teses:null]
[this.name:漫驼铃西域餐厅],[this.address:浦东新区张杨路601号浦东国际美食城3层(近南泉北路)],[this.telephone:021-58361678  ],[this.averageCost:47],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:14 CST 2013],[this.tags:[孜然羊肉夹馍, 罐罐鸡, 羊肉串, 西辣茄]],[this.teses:null]
[this.name:虹口伊斯兰餐厅],[this.address:虹口区四川北路2035号(长春路口)],[this.telephone:021-56660045  ],[this.averageCost:13],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:96%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:14 CST 2013],[this.tags:[牛肉锅贴, 牛肉汤, 年糕团, 酸辣汤]],[this.teses:null]
[this.name:新疆风味饭馆维吾尔餐厅宜山店],[this.address:徐汇区宜山路280号(南丹路蒲汇塘路间)],[this.telephone:021-64689198  ],[this.averageCost:60],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:96%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:11 CST 2013],[this.tags:[大盘鸡, 羊排, 烤全羊, 馕包肉, 奶茶]],[this.teses:null]
[this.name:大天池餐厅赤峰店],[this.address:虹口区赤峰路184号],[this.telephone:021-65987464  ],[this.averageCost:36],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:92%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:15 CST 2013],[this.tags:[羊肉串, 大盘鸡, 丁丁炒面, 过油肉拌面]],[this.teses:null]
[this.name:耶里夏丽新疆餐厅田林店],[this.address:徐汇区田林东路411号(近钦州路)],[this.telephone:021-64519797  ],[this.averageCost:44],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:97%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:11 CST 2013],[this.tags:[羊肉串, 煲仔饭, 大盘鸡, 烤羊排]],[this.teses:null]
[this.name:清真牛羊成群饭店],[this.address:卢湾区鲁班路353号],[this.telephone:021-63054473  ],[this.averageCost:37],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:57%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:17 CST 2013],[this.tags:[手抓饭, 羊肉串, 新疆批萨, 烤羊排, 酸奶]],[this.teses:null]
[this.name:虹临鲜鸡鲜鱼坊],[this.address:虹口区临平路28号(飞虹路瑞虹路间)],[this.telephone:021-65410880  ],[this.averageCost:43],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:26 CST 2013],[this.tags:[酸菜鱼, 辣子鸡, 水煮鲶鱼, 口水鸡, 沸腾鱼]],[this.teses:null]
[this.name:正宗兰州拉面],[this.address:静安区华山路498号],[this.telephone:021-62495392  ],[this.averageCost:8],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:94%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:27 CST 2013],[this.tags:[牛肉拉面, 刀削面, 拌面, 炒刀削, 红豆蛋挞]],[this.teses:null]
[this.name:辛巴达新疆餐厅大宁国际广场店],[this.address:闸北区共和新路2008号大宁国际商业广场12栋大润发5层美食世界(近大宁路)],[this.telephone:021-61176050  ],[this.averageCost:61],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:75%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:23 CST 2013],[this.tags:[羊肉串, 番茄羊肉汤, 奶茶, 手撕羊腿]],[this.teses:null]
[this.name:合味浓情],[this.address:长宁区延安西路638号],[this.telephone:021-62129038  ],[this.averageCost:30],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:20 CST 2013],[this.tags:[大盘鸡, 羊肉串, 戈壁羊排, 手抓饭]],[this.teses:null]
[this.name:敦煌楼牛肉拉面],[this.address:普陀区中山北路2212号],[this.telephone:021-52904792  ],[this.averageCost:21],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:85%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:18 CST 2013],[this.tags:[牛肉拉面, 牛肉面, 甜胚, 酿皮, 手抓羊肉]],[this.teses:null]
[this.name:耶里夏丽新疆餐厅枫林店],[this.address:徐汇区枫林路147号(近清真路)],[this.telephone:021-64038882  ],[this.averageCost:54],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:17 CST 2013],[this.tags:[酸奶, 丁丁炒面, 大盆鸡, 酸辣羊肚汤]],[this.teses:null]
[this.name:艾提尕尔清真馆昌平路店],[this.address:静安区昌平路665号],[this.telephone:021-62997887  ],[this.averageCost:41],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:27:26 CST 2013],[this.tags:[新疆拌面, 丁丁炒面, 鸡脆骨, 炒面片]],[this.teses:null]
