[this.name:红宝石瑞金一路店],[this.address：卢湾区瑞金一路151号(瑞金一路长乐路口)],[this.telephone：021-63848065  ],[this.averageCost：15],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:40 CST 2013],[this.tags：[甜点, 蛋糕, 面包, 老字号]],[this.teses：null]
[this.name:莉莲蛋挞大学城一店],[this.address：松江区文汇路818号(近龙源路,松江大学城三期学生公寓附近)],[this.telephone：021-37667517  ],[this.averageCost：16],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:43 CST 2013],[this.tags：[甜点, 蛋挞, 老字号, 小吃]],[this.teses：null]
[this.name:莉莲蛋挞来福士店],[this.address：黄浦区西藏中路268号来福士广场b1层],[this.telephone：021-53210800  ],[this.averageCost：14],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：99%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:40 CST 2013],[this.tags：[蛋挞, 甜点, 面包甜点]],[this.teses：null]
[this.name:澳门莉莲蛋挞饼屋虹口总店],[this.address：虹口区四川北路1688号巴黎春天百货内(近东宝兴路)],[this.telephone：021-63256143  ],[this.averageCost：23],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：99%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:37 CST 2013],[this.tags：[奥运会, 蛋糕, 甜品, 面包]],[this.teses：null]
[this.name:静安面包房华山总店],[this.address：静安区华山路370号静安宾馆],[this.telephone：021-61124797  ],[this.averageCost：34],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：89%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:41 CST 2013],[this.tags：[渔业, 甜品冷饮, 面包店]],[this.teses：null]
[this.name:克莉丝汀金沙江路旗舰店],[this.address：普陀区金沙江路33号(中山北路口)],[this.telephone：021-51693678  ],[this.averageCost：37],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：97%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:37 CST 2013],[this.tags：[奥运会, 丹麦土司, 聚会]],[this.teses：null]
[this.name:莉莲蛋挞淮海店],[this.address：卢湾区淮海中路868号(近茂名南路)],[this.telephone：021-64741399  ],[this.averageCost：11],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:43 CST 2013],[this.tags：[蛋糕甜点蛋挞, 面包甜点, 蛋挞]],[this.teses：null]
[this.name:元祖长寿店],[this.address：上海市普陀区长寿路527号(近胶州路)],[this.telephone：021-62779373  ],[this.averageCost：100],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：98%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:40 CST 2013],[this.tags：[订蛋糕, 礼盒, 甜品, 月饼]],[this.teses：null]
[this.name:元祖宝山店],[this.address：上海市宝山区友谊路162号(近牡丹江路)],[this.telephone：021-56780813  ],[this.averageCost：42],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：70%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:46 CST 2013],[this.tags：[订蛋糕, 甜品, 礼盒, 月饼]],[this.teses：null]
[this.name:莉莲蛋挞新世界B1店],[this.address：黄浦区南京西路2号新世界城b1层(西藏中路口)],[this.telephone：021-63595262  ],[this.averageCost：6],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：97%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:46 CST 2013],[this.tags：[面包甜点, 甜点, 其它, 面包]],[this.teses：null]
[this.name:克莉丝汀共和新路店],[this.address：闸北区共和新路1550号(近老沪太路)],[this.telephone：021-56656481  ],[this.averageCost：10],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:52 CST 2013],[this.tags：[饼屋, 蛋糕店, 甜品冷饮]],[this.teses：null]
[this.name:元祖奉贤店],[this.address：上海市奉贤区南桥镇人民南路302号(近南奉公路)],[this.telephone：021-67118032  ],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:53 CST 2013],[this.tags：[甜品, 月饼, 订蛋糕, 节日礼品]],[this.teses：null]
[this.name:红宝石南丹东路店],[this.address：徐汇区南丹东路65号(近宛平南路)],[this.telephone：021-64689805  ],[this.averageCost：13],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:49 CST 2013],[this.tags：[面包店, 面包甜点, 甜品冷饮]],[this.teses：null]
[this.name:克莉丝汀城中路二店],[this.address：嘉定区城中路189号(近温宿路)],[this.telephone：021-69530597  ],[this.averageCost：19],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：85%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:50 CST 2013],[this.tags：[蛋糕, map, 蛋糕店]],[this.teses：null]
[this.name:莉莲蛋挞五角场店],[this.address：杨浦区邯郸路600号万达广场第一食品商店1层(近淞沪路)],[this.telephone：021-55660837  ],[this.averageCost：7],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：94%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:50 CST 2013],[this.tags：[蛋糕面包, 蛋糕, 甜点]],[this.teses：null]
[this.name:元祖东方店],[this.address：上海市浦东新区浦三路395号(近东方路)],[this.telephone：021-58894991  ],[this.averageCost：370],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:49 CST 2013],[this.tags：[甜品, 月饼, 节日礼品, 订蛋糕]],[this.teses：null]
[this.name:克莉丝汀平凉路店],[this.address：平凉路415号(通北路口)],[this.telephone：021-65461621  ],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:53 CST 2013],[this.tags：[蛋糕, map, 面包, 饼屋]],[this.teses：null]
[this.name:元祖嘉定店],[this.address：上海市嘉定区城中路181号(近温宿口)],[this.telephone：021-59918042  ],[this.averageCost：70],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：88%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:48 CST 2013],[this.tags：[甜品, 月饼, 节日礼品, 礼盒]],[this.teses：null]
[this.name:莉莲蛋挞延安店],[this.address：长宁区延安西路1764号],[this.telephone：021-62090532  ],[this.averageCost：6],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:48 CST 2013],[this.tags：[面包甜点, 面包甜点, 蛋糕]],[this.teses：null]
[this.name:克莉丝汀昌里路店],[this.address：浦东新区昌里路360号(近长清路，长清公园)],[this.telephone：021-58839421  ],[this.averageCost：29],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:03:48 CST 2013],[this.tags：[小吃, 情侣约会, 购物商场]],[this.teses：null]
[this.name:克莉丝汀龙阳站],[this.address：浦东新区龙阳路地铁站2号出口(近白杨路)],[this.telephone：021-22056091  ],[this.averageCost：43],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:04:01 CST 2013],[this.tags：[]],[this.teses：null]
[this.name:元祖南汇店],[this.address：上海市浦东新区惠南镇北门大街7号(近西门路)],[this.telephone：021-58017517  ],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 12:04:00 CST 2013],[this.tags：[节日礼品, 甜品, 月饼, 礼盒]],[this.teses：null]
