[this.name:望湘园仲盛店],[this.address：都市路5001号仲盛世界商城3楼],[this.telephone：021-34633477  ],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:07 CST 2013],[this.tags：[一个蔬菜拼盘还算可以]],[this.teses：null]
[this.name:望湘园百联中环店],[this.address：普陀区真光路1288号百联中环4楼(近梅川路)],[this.telephone：021-52799917  ],[this.averageCost：77],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:07 CST 2013],[this.tags：[鸳鸯鱼头, 口水鸡, 手撕包菜, 香辣串虾]],[this.teses：null]
[this.name:望湘园金桥店],[this.address：浦东新区张杨路3611弄金桥国际广场7座3层(近金桥路)],[this.telephone：021-20233977  ],[this.averageCost：78],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:06 CST 2013],[this.tags：[秘制串烧虾, 牛蛙, 霸王蛙, 口水鸡, 油麦菜]],[this.teses：null]
[this.name:望湘园长宁龙之梦店],[this.address：长宁区长宁路1018号龙之梦购物中心蓝中庭5层(近凯旋路)],[this.telephone：021-33729997  ],[this.averageCost：68],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:05 CST 2013],[this.tags：[腊肉, 鸳鸯鱼头, 牛蛙, 臭豆腐, 口水鸡]],[this.teses：null]
[this.name:望湘园潍坊路店],[this.address：浦东新区潍坊路118号(潍坊路118号)],[this.telephone：021-68765502  ],[this.averageCost：72],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：98%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:04 CST 2013],[this.tags：[清蒸鱼, 鸳鸯鱼头, 板栗仔鸡, 双味鱼头]],[this.teses：null]
[this.name:望湘园五角场店],[this.address：杨浦区政通路189号万达商业广场特力时尚汇5层(近淞沪路)],[this.telephone：021-33620977  ],[this.averageCost：78],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:06 CST 2013],[this.tags：[湘西霸王蛙, 鸡汁御唐叶, 辣子猪手]],[this.teses：null]
[this.name:望湘园正大店],[this.address：浦东新区陆家嘴西路168号正大广场4楼(近富城路)],[this.telephone：021-38722877  ],[this.averageCost：80],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:07 CST 2013],[this.tags：[干锅牛蛙, 十里香牛肉, 鸳鸯鱼头]],[this.teses：null]
[this.name:望湘园青浦店],[this.address：公园路510号(近青安路)],[this.telephone：021-59727177  ],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:08 CST 2013],[this.tags：[]],[this.teses：null]
[this.name:望湘园港汇店],[this.address：徐汇区虹桥路1号港汇广场5层],[this.telephone：021-64478077  ],[this.averageCost：77],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：90%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:05 CST 2013],[this.tags：[鸳鸯鱼头, 水煮牛娃, 小炒肉, 湘西霸王蛙]],[this.teses：null]
[this.name:湘轩酒楼桂林新店],[this.address：地址：桂林路396号(近田林路)],[this.telephone：021-64513289],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:04 CST 2013],[this.tags：[]],[this.teses：null]
[this.name:湘乐汇仲盛世界商城店],[this.address：莘庄南广场仲盛世界商城4F],[this.telephone：021-34636988  ],[this.averageCost：59],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：83%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:20:12 CST 2013],[this.tags：[剁椒鱼头, 茶香沸腾鱼, 口水鸡, 香芋蒸排骨]],[this.teses：null]
