[this.name:汉堡王静安店],[this.address：静安区愚园路132号(近胶州路)],[this.telephone：021-62552144  ],[this.averageCost：41],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:39 CST 2013],[this.tags：[皇堡, 嫩烤鸡腿堡, 鸡翅, 薯条, 天椒皇堡]],[this.teses：null]
[this.name:湖南风味米粉],[this.address：浦东新区牡丹路117号(近浦建路)],[this.telephone：021-50591280  ],[this.averageCost：14],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:47 CST 2013],[this.tags：[牛腩米粉, 香辣牛肉米粉, 红烧牛肉]],[this.teses：null]
[this.name:光头烧烤吧博兴路店],[this.address：浦东新区博兴路448号(近兰城路)],[this.telephone：021-58711932  ],[this.averageCost：29],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:42 CST 2013],[this.tags：[烧烤, 小吃, 房屋租赁, 小吃]],[this.teses：null]
[this.name:味千拉面大悦城店],[this.address：闸北区西藏北路166号大悦城7楼],[this.telephone：021-36527190  ],[this.averageCost：40],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:45 CST 2013],[this.tags：[猪软骨拉面, 芥香鱿鱼须, 鳗鱼炒饭]],[this.teses：null]
[this.name:味千拉面陆家嘴店],[this.address：浦东新区陆家嘴西路168号正大广场5层],[this.telephone：021-50470079  ],[this.averageCost：35],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：92%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:39 CST 2013],[this.tags：[猪软骨拉面, 味千拉面, 鳗鱼炒饭, 海参]],[this.teses：null]
[this.name:光头烧烤吧德平路店],[this.address：浦东新区德平路1072号(近灵山路)],[this.telephone：021-50704396  ],[this.averageCost：20],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:50 CST 2013],[this.tags：[小吃、夜宵, 烧烤、小吃, 烧烤]],[this.teses：null]
[this.name:coco壱番屋美罗城店],[this.address：徐汇区肇嘉浜路1111号美罗城6楼(近漕溪北路)],[this.telephone：021-64267377  ],[this.averageCost：35],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:42 CST 2013],[this.tags：[咖喱猪排饭, 咖喱饭, 蛋包饭, 涮牛肉咖喱饭]],[this.teses：null]
[this.name:味千拉面龙之梦店],[this.address：长宁区长宁路1018号龙之梦购物中心b1(凯旋路口)],[this.telephone：021-61157468  ],[this.averageCost：34],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：86%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:41 CST 2013],[this.tags：[味千拉面, 猪软骨拉面, 煎饺, 鳗鱼炒饭]],[this.teses：null]
[this.name:汉堡王龙之梦店],[this.address：长宁区长宁路1018号B1层014B号商铺],[this.telephone：021-33729793  ],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:45 CST 2013],[this.tags：[皇堡, 洋葱圈, 没有, 薯条, 风情翅]],[this.teses：null]
[this.name:鼎泰丰豫园店],[this.address：黄浦区方浜中路168号豫龙坊2楼2001单元],[this.telephone：021-63341008  ],[this.averageCost：105],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：83%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 14:27:45 CST 2013],[this.tags：[蟹粉小笼, 酸辣汤, 鸡汤, 虾仁馄饨]],[this.teses：null]
