[this.name:伊藤家建国店],[this.address：徐汇区漕溪北路439号建国宾馆3层(南丹路口)],[this.telephone：021-64810177  ],[this.averageCost：117],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：81%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:16 CST 2013],[this.tags：[天妇罗, 鳗鱼, 寿司, 牛舌, 刺身拼盘, 海胆]],[this.teses：null]
[this.name:合点寿司日月光广场店],[this.address：卢湾区徐家汇路618号日月光广场4楼4f-2号商铺(近瑞金南路)],[this.telephone：021-60938188  ],[this.averageCost：108],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：60%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:16 CST 2013],[this.tags：[三文鱼中腩寿司, 扇贝寿司, 刺身]],[this.teses：null]
[this.name:和食·铁板烧·暖家],[this.address：地址：浦东新区东方路969号中油阳光大酒店31楼],[this.telephone：021-50135969],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:13 CST 2013],[this.tags：[]],[this.teses：null]
[this.name:味千拉面莘庄龙之梦店],[this.address：地址:闵行区沪闵路6088号莘庄凯德...],[this.telephone：],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:13 CST 2013],[this.tags：[]],[this.teses：null]
[this.name:神田烧肉淮海店],[this.address：卢湾区淮海中路776号(锦江淮海大厦2楼)],[this.telephone：021-54032722  ],[this.averageCost：152],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:15 CST 2013],[this.tags：[生牛肉, 上等牛肉, 石锅拌饭, 带骨牛小排]],[this.teses：null]
[this.name:禾绿回转寿司玫瑰坊店],[this.address：长宁区长宁路890号玫瑰坊内(近汇川路)],[this.telephone：021-52410084  ],[this.averageCost：63],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:18 CST 2013],[this.tags：[三文鱼寿司, 鲑之恋, 海盗船, 冷荞麦面]],[this.teses：null]
[this.name:神田烧肉三鑫店],[this.address：浦东新区张杨路579号三鑫世界商厦3层(崂山西路口)],[this.telephone：021-58362101  ],[this.averageCost：154],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:15 CST 2013],[this.tags：[牛舌, 带骨牛小排, 烤牛舌, 金枪鱼色拉]],[this.teses：null]
[this.name:柔日本料理],[this.address：静安区万航渡路818号吉臣酒店4层(近康定路)],[this.telephone：021-62131837  ],[this.averageCost：127],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：94%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:14 CST 2013],[this.tags：[鳗鱼, 烤牛舌, 刺身, 鸡肉串, 烤鳗, 牛仔骨]],[this.teses：null]
[this.name:COCO壱番屋久光店],[this.address：静安区南京西路1618号久光百货b1层],[this.telephone：021-62110735  ],[this.averageCost：38],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：97%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:14 CST 2013],[this.tags：[蛋包饭, 猪排咖喱, 牛肉蛋包饭]],[this.teses：null]
[this.name:coco壱番屋美罗城店],[this.address：徐汇区肇嘉浜路1111号美罗城6楼(近漕溪北路)],[this.telephone：021-64267377  ],[this.averageCost：35],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:36:13 CST 2013],[this.tags：[咖喱猪排饭, 咖喱饭, 蛋包饭, 涮牛肉咖喱饭]],[this.teses：null]
