[this.name:避风塘南汇店],[this.address：浦东新区惠南镇人民东路2635号(富客斯豪布斯卡名品村)],[this.telephone：021-68245078  ],[this.averageCost：49],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：92%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:57 CST 2013],[this.tags：[豆豉蒸凤爪, 虾饺皇, 云吞面, 鸭下巴]],[this.teses：null]
[this.name:海逸海鲜奉贤店],[this.address：地址：奉贤区南奉公路8509弄南桥28号],[this.telephone：],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：HARBOUR PLAZA],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:52 CST 2013],[this.tags：[]],[this.teses：null]
[this.name:避风塘百联中环店],[this.address：普陀区真光路1288号百联中环购物中心1层(近梅川路)],[this.telephone：021-61392368  ],[this.averageCost：49],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：94%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:57 CST 2013],[this.tags：[葡式蛋挞, 虾饺皇, 豉汁蒸凤爪, 肠粉]],[this.teses：null]
[this.name:屋企汤馆淮海店],[this.address：淮海中路438号2楼（近重庆南路）],[this.telephone：021-63867170  ],[this.averageCost：70],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：95%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:56 CST 2013],[this.tags：[镇店一品鸡汤, 腊肉, 甘蔗马蹄瘦肉汤]],[this.teses：null]
[this.name:港丽餐厅来福士店],[this.address：黄浦区西藏中路268号来福士广场6层(近福州路)],[this.telephone：021-63405058  ],[this.averageCost：83],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：97%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:54 CST 2013],[this.tags：[冰火菠萝油, 酱烧茄子, 奶茶, 港丽炒饭]],[this.teses：null]
[this.name:海逸海鲜古北总店],[this.address：地址：长宁区延安西路2635号美丽华花园ab幢首层(近水城路)],[this.telephone：021-62701998],[this.averageCost：158],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：HARBOUR PLAZA],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:52 CST 2013],[this.tags：[乳鸽, 鲍汁凤爪, 燕鲍翅, 芒果布丁, 榴莲酥]],[this.teses：null]
[this.name:唐朝酒店未来店],[this.address：地址：浦东新区陆家嘴环路166号未来资产大厦2F、3F],[this.telephone：021-50122377],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:52 CST 2013],[this.tags：[]],[this.teses：null]
[this.name:避风塘八佰伴店],[this.address：浦东新区张杨路501号第一八佰伴1-2层(近浦东南路)],[this.telephone：021-58365928  ],[this.averageCost：53],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：97%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:52 CST 2013],[this.tags：[皮蛋瘦肉粥, 美极鸭下巴, 虾饺皇, 蛋塔]],[this.teses：null]
[this.name:新旺茶餐厅八佰伴店],[this.address：浦东新区张杨路501号第一八佰伴9层(近浦东南路)],[this.telephone：021-58357979  ],[this.averageCost：51],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：96%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:55 CST 2013],[this.tags：[冰火菠萝油, 奶茶, 鲜虾云吞面, 煲仔饭]],[this.teses：null]
[this.name:海逸海鲜东方明珠店],[this.address：地址：浦东新区滨江大道2450号],[this.telephone：021-58878997],[this.averageCost：136],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：HARBOUR PLAZA],[this.cateType：null],[this.enable：false],[this.joinedDate：Sun Jul 21 11:24:52 CST 2013],[this.tags：[虾饺, 乳鸽]],[this.teses：null]
